0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,95% Conf. Int.,,0.00,0.00,Difference:,0.00
816.44,876.67,877.89,873.55,868.03,871.92,874.08,869.98,758.70,866.83,879.09,899.56,897.48,902.51,684.94,900.14,910.72,920.68,913.41,915.38,900.18,898.27,915.88,933.38,938.58,937.19,935.96,928.80,876.83,864.21,880.47,882.97,882.34,897.96,907.01,891.32,912.58,900.51,900.80,904.96,903.62,906.77,872.90,673.80,919.13,921.29,925.79,932.23,941.84,910.77,908.14,925.44,929.87,946.12,924.52,908.26,863.26,868.58,873.59,878.44,882.52,880.41,883.45,890.58,907.61,913.41,906.56,913.38,910.76,903.83,918.34,926.53,930.53,905.11,915.09,923.19,925.67,934.00,932.95,936.95,943.26,945.65,947.15,956.14,844.18,846.24,845.85,842.21,727.35,857.65,884.15,886.46,870.13,867.88,868.45,869.16,868.67,872.58,875.65,877.41,908.76,911.40,914.95,923.36,912.03,910.94,913.64,939.52,926.08,919.57,923.60,927.96,863.41,871.40,885.05,884.77,890.46,891.06,896.60,891.97,911.38,902.51,892.39,903.67,424.81,861.57,286.61,912.39,921.80,924.05,921.02,896.83,883.71,903.28,908.44,896.38,892.70,900.59,901.72,929.18,,887.29,76.34,0.086,,,737.67,1036.92,,299.25
765.14,779.47,779.55,774.25,772.16,777.02,772.63,773.17,718.34,776.15,781.15,803.29,797.27,800.54,786.15,799.24,808.18,817.53,810.82,816.88,798.33,798.15,813.40,828.68,833.00,831.81,829.75,823.41,778.76,767.25,781.30,783.02,782.11,795.55,804.74,791.23,808.46,798.99,799.20,801.27,801.48,804.08,798.24,679.87,815.81,817.20,820.63,826.48,832.27,806.63,804.99,820.42,824.38,837.03,818.43,806.47,766.52,771.23,775.06,780.17,784.22,781.89,784.32,792.47,804.88,806.95,803.98,811.38,808.04,803.48,816.24,822.54,825.67,801.40,812.05,819.14,821.62,827.73,827.33,831.74,836.36,838.72,839.12,847.64,752.34,753.81,753.61,751.87,704.87,765.72,788.76,790.27,775.01,773.83,775.08,776.45,775.24,779.03,781.65,767.45,810.65,812.23,815.65,822.69,812.70,810.52,814.52,836.73,825.31,818.42,822.85,826.95,765.92,741.68,785.69,785.86,790.76,790.55,794.82,791.28,805.64,799.10,792.14,800.78,628.69,790.58,228.84,808.02,817.91,818.61,816.50,794.41,788.00,802.51,807.12,794.75,791.75,799.50,799.87,818.65,,792.56,56.14,0.071,,,682.52,902.59,,220.07
606.14,619.37,618.36,614.02,613.81,618.36,618.23,614.66,614.12,628.67,621.08,641.42,633.96,635.72,608.42,635.32,645.22,650.71,644.93,649.50,516.22,635.28,647.43,659.95,661.66,662.07,659.81,654.68,617.58,607.95,618.84,620.75,619.76,630.02,640.13,628.01,639.66,634.17,634.11,635.13,636.37,637.70,634.05,590.35,648.45,648.55,651.42,655.57,659.68,640.15,639.64,651.98,654.68,664.87,649.26,641.35,607.55,611.97,614.40,619.02,622.60,620.46,622.36,632.07,637.57,640.34,638.55,644.46,641.38,639.50,649.21,650.32,652.53,635.76,645.77,651.28,652.99,656.14,657.49,661.72,666.29,667.27,666.67,673.73,599.65,601.02,600.58,600.21,546.69,611.62,626.97,629.41,617.75,618.14,619.24,621.13,619.42,622.98,625.05,584.45,648.36,649.22,651.77,657.27,649.29,647.69,651.81,669.34,660.29,653.86,658.41,661.48,606.68,615.49,623.25,622.84,626.07,626.92,629.82,628.51,639.25,633.78,629.22,634.78,390.96,631.98,566.03,637.69,650.01,649.50,647.73,630.00,629.06,638.30,642.59,631.30,629.31,635.94,635.70,659.00,,631.88,30.35,0.048,,,572.40,691.36,,118.96
410.39,419.73,418.70,415.08,416.48,426.17,430.88,418.51,417.15,419.26,422.35,436.09,431.37,431.78,426.77,432.11,440.48,442.47,443.42,441.61,321.89,433.54,441.76,449.75,451.82,451.46,449.52,446.99,416.52,410.05,417.01,419.85,418.40,425.11,432.38,424.82,432.62,429.73,429.64,429.99,430.72,432.31,429.93,430.73,439.76,440.01,441.96,445.94,447.17,434.37,435.10,443.19,445.21,451.76,440.97,435.75,410.56,413.93,414.66,418.30,421.84,419.85,424.53,433.63,434.38,436.08,432.28,436.86,435.07,434.67,442.13,443.64,445.87,431.69,438.50,442.63,444.94,446.72,448.14,450.19,453.41,454.01,453.56,456.08,410.14,409.92,409.59,410.02,411.66,418.66,433.43,433.04,422.54,423.66,424.35,426.75,425.24,344.95,429.29,435.63,445.78,446.36,447.28,451.43,446.04,445.81,448.84,460.18,454.08,450.66,453.88,455.98,409.18,418.10,421.16,419.85,423.32,424.26,426.43,425.28,434.58,428.93,426.48,429.89,390.48,430.34,296.59,423.67,441.30,440.87,439.00,427.81,428.14,434.16,437.18,429.12,428.17,432.85,432.97,449.89,,430.30,20.83,0.048,,,389.48,471.12,,81.65
208.03,214.99,212.78,211.09,212.11,236.13,242.62,229.98,213.24,247.13,216.10,223.50,221.42,221.07,233.39,222.06,238.48,243.51,251.55,226.30,249.46,238.03,228.31,232.15,232.77,232.80,232.11,231.08,208.99,206.16,209.83,210.41,210.58,213.74,218.34,214.68,218.18,217.76,217.66,218.13,218.60,219.46,218.56,219.66,223.60,223.79,225.24,227.35,227.04,221.75,222.58,226.53,227.68,230.61,225.68,223.33,207.78,209.71,209.85,212.09,213.47,213.12,226.81,232.89,233.53,225.02,220.50,222.72,222.16,222.51,226.24,227.28,228.07,221.69,225.14,227.42,228.64,229.40,229.81,231.52,233.18,233.53,236.54,245.80,215.61,213.22,220.97,214.43,215.34,219.49,235.13,230.70,221.33,222.66,222.74,224.60,224.19,241.66,226.60,230.27,235.10,235.61,236.23,240.07,235.99,236.16,237.85,254.07,240.44,239.43,241.23,242.17,208.95,232.57,217.85,211.69,217.12,215.07,215.90,215.47,220.57,217.59,216.95,218.74,225.72,219.71,219.20,221.94,225.17,225.19,223.75,219.08,219.85,222.74,224.44,220.61,220.56,222.88,223.02,231.42,,224.80,9.88,0.044,,,205.43,244.16,,38.73
76.34,73.96,75.78,71.59,76.40,83.03,93.73,62.58,58.86,87.89,66.41,71.92,67.09,63.12,83.38,66.67,91.43,88.29,98.57,65.33,103.66,73.85,61.42,67.52,65.41,77.93,72.47,72.69,73.51,65.10,72.74,73.74,69.35,71.87,68.26,69.92,74.58,73.74,76.41,78.08,71.88,75.51,59.76,60.48,69.69,68.69,65.59,72.68,73.39,59.49,59.62,54.48,56.54,66.50,59.49,61.49,75.45,74.37,75.81,73.65,74.08,76.21,65.54,81.43,75.32,73.75,77.48,71.48,71.53,80.05,71.30,75.19,71.96,70.20,79.16,81.90,81.09,75.07,75.24,69.01,73.09,68.88,73.17,64.98,83.62,84.15,85.03,85.06,80.19,85.65,84.13,86.98,82.81,87.17,88.31,90.72,87.96,90.58,89.36,88.69,87.04,87.61,80.25,78.88,80.86,85.71,86.19,85.55,93.23,87.24,85.24,88.49,75.12,80.40,73.29,74.09,72.83,73.03,71.97,70.61,73.02,68.93,71.17,66.30,76.55,58.16,73.63,73.29,67.19,67.57,75.36,53.77,53.94,87.18,62.64,54.57,54.66,54.81,55.19,67.73,,74.36,9.97,0.134,,,54.82,93.90,,39.08
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.89,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.32,1.86,1.96,1.96,1.96,1.96,1.96,1.96,2.14,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.58,1.96,1.96,1.96,1.96,1.96,1.96,1.96,2.56,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.72,1.96,1.96,1.96,1.96,1.96,1.96,1.96,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.16,1.72,1.96,1.96,1.96,1.96,1.96,2.10,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.89,0.98,0.98,0.98,0.98,0.98,0.98,0.98,1.58,1.96,1.96,1.96,1.96,1.96,1.96,1.96,2.65,2.84,,0.98,0.85,0.867,,,-0.69,2.65,,3.33
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
5605.00,5758.56,5772.81,5744.55,5703.01,5765.90,5786.30,5729.82,3880.25,5245.42,5804.46,5596.99,5959.18,5981.15,5070.43,5924.04,5538.30,6186.48,6118.53,6132.42,5827.99,5380.94,6143.20,6272.78,6312.74,6328.49,6324.58,6294.38,5755.46,5665.25,5786.02,5811.23,5805.44,5911.27,5975.46,5880.98,6034.79,5964.21,5967.57,6001.77,5989.77,6023.01,5938.70,4480.38,6121.74,6147.21,6188.22,6238.11,6289.38,6102.31,6052.39,6206.52,6235.81,6383.78,6246.18,6120.83,5655.28,5697.40,5736.99,5769.08,5801.95,5791.38,5825.16,5592.17,6028.73,6046.99,6001.09,6037.04,6032.63,5999.57,6097.21,6156.92,6195.94,6038.70,6110.57,6180.67,6190.69,6244.63,6241.64,6273.40,6310.30,6341.24,6356.53,6432.31,5502.60,5394.46,5441.13,5507.06,5120.54,5633.68,5814.01,5826.33,5733.86,5725.12,5656.17,5243.32,5748.35,5707.65,5632.31,5743.09,6034.53,6071.48,6083.72,6157.18,6098.55,6094.15,6120.85,6279.62,6230.10,6179.11,6222.40,6264.71,5663.83,5471.03,5792.55,5818.05,5860.48,5872.32,5922.66,5883.58,6016.94,5967.71,5900.66,5983.46,4759.14,5575.50,3738.52,6009.24,6142.98,6172.09,6162.30,5972.46,5726.30,5855.11,6088.29,6007.28,5975.66,5801.76,6063.50,6270.93,0.00,5888.85,399.6843546,0.07,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weighted CoV,,0.088873025,,,,,,
,,,,,,Monthly Avg,Monthly Sd,CoV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130,,,,,,
Monthly Sum,162188.70,167323.78,169186.19,163266.07,162474.34,164887.82,3168.205061,0.019214307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
