0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,95% Conf. Int.,,0.00,0.00,Difference:,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
12.46,13.61,15.57,15.75,16.27,16.87,17.94,16.37,17.98,21.43,19.48,20.45,21.43,22.25,22.79,22.93,24.91,22.41,24.99,25.12,27.89,20.48,28.73,24.02,27.74,25.61,27.08,31.02,25.91,26.09,26.08,12.44,11.83,14.02,15.43,16.36,17.66,16.87,17.85,18.82,19.80,20.78,21.16,22.41,22.97,24.43,12.71,23.25,23.13,23.40,24.60,26.19,27.68,27.46,27.90,27.74,35.12,25.02,30.44,30.10,30.59,29.64,13.79,14.91,16.03,15.90,16.00,17.08,17.52,18.50,17.56,20.87,21.43,21.92,23.39,22.07,23.19,25.34,25.55,26.55,26.76,26.34,25.92,24.80,25.42,29.20,28.56,21.68,28.26,28.28,28.42,29.29,27.74,13.44,14.58,15.27,15.89,17.52,16.03,19.32,18.37,19.54,19.61,21.37,21.38,22.55,23.39,24.37,23.66,24.28,21.89,20.72,22.11,26.38,22.64,24.37,27.73,28.05,24.23,28.56,30.92,28.64,27.73,29.05,12.11,13.61,13.91,15.05,15.90,16.69,16.38,18.32,16.72,19.05,19.61,20.59,21.57,22.13,22.31,22.84,23.45,25.34,23.51,17.35,27.12,26.84,25.94,25.90,26.02,28.36,24.19,26.97,29.64,31.36,27.44,,22.31,5.08,0.228,,,12.34,32.27,,19.93
228.03,239.64,260.79,253.18,259.17,231.65,251.82,214.22,250.16,268.95,237.13,208.19,254.08,248.71,242.28,240.45,239.14,238.20,174.19,172.45,257.84,235.10,241.93,200.76,249.24,246.69,255.67,206.34,240.18,272.80,214.00,187.83,214.41,247.14,270.40,263.56,229.68,219.63,235.21,252.92,242.82,276.90,254.69,278.70,222.78,269.06,119.01,177.14,242.21,242.76,243.63,253.11,269.96,282.78,277.17,267.87,293.59,187.15,260.90,282.09,268.24,287.04,228.04,242.05,242.42,220.87,217.45,245.33,280.25,276.13,165.49,281.26,277.06,267.03,254.77,235.89,264.58,290.64,275.85,295.75,252.68,201.09,272.25,241.12,240.54,274.46,267.67,205.38,237.55,238.62,238.76,239.03,240.07,265.51,265.21,224.49,235.34,284.30,258.46,260.47,252.36,231.79,252.36,271.92,256.99,266.94,260.18,256.05,214.80,233.00,160.34,156.90,171.26,237.21,209.29,259.16,261.92,275.59,223.36,253.86,268.98,247.56,259.80,266.46,246.31,233.06,229.90,258.68,275.39,260.23,243.62,215.59,225.96,261.77,225.82,262.32,260.47,247.91,212.88,248.49,253.30,251.40,185.92,139.52,166.47,235.70,257.38,273.16,263.31,235.71,230.45,212.15,241.98,247.45,265.01,,242.40,30.91,0.128,,,181.83,302.98,,121.15
485.91,514.56,526.74,528.35,510.95,502.66,525.52,529.86,526.82,530.53,532.88,438.65,514.30,517.09,474.30,462.12,462.85,506.48,354.90,457.74,456.43,480.80,514.11,488.48,519.95,495.57,519.01,521.92,521.90,524.43,436.79,530.69,492.86,526.27,539.06,546.93,495.65,489.60,532.81,516.34,518.50,550.59,525.01,532.18,507.57,526.92,237.04,426.93,491.86,528.98,498.37,503.00,526.45,529.24,534.08,534.63,506.09,464.10,512.02,518.10,514.38,525.15,519.20,511.61,546.75,500.50,480.70,491.38,550.64,538.64,514.33,531.34,537.71,507.55,508.22,486.22,521.91,541.31,540.74,531.22,545.43,301.50,518.34,522.57,529.51,533.82,531.96,458.14,480.79,448.57,529.68,535.17,535.25,535.79,545.11,526.27,511.32,548.96,541.93,490.32,516.33,508.99,500.05,535.65,503.78,446.04,535.44,535.17,429.91,521.10,416.57,422.11,463.39,521.05,501.30,520.85,521.39,522.89,514.49,489.86,524.52,524.84,520.90,504.20,537.07,523.43,536.94,540.91,541.35,533.17,526.50,465.65,524.21,532.29,531.56,513.75,524.99,504.76,502.18,496.02,488.21,510.66,369.63,368.44,392.92,528.40,518.25,535.18,524.73,428.32,468.41,468.02,513.67,508.21,517.50,,503.68,45.10,0.090,,,415.29,592.07,,176.78
705.65,729.92,726.86,727.89,716.58,694.31,722.17,600.01,723.49,727.12,728.72,660.92,729.74,713.10,667.05,601.74,666.98,716.79,579.72,620.30,665.04,671.80,690.24,678.26,709.50,700.44,708.52,708.90,710.63,711.66,664.63,685.88,701.27,746.69,744.32,748.20,743.91,695.83,736.85,689.07,727.79,747.60,745.57,737.18,709.82,729.17,231.69,571.21,671.44,718.94,688.55,637.46,691.01,723.31,721.64,721.02,692.73,455.98,708.57,707.59,670.94,708.21,752.95,719.01,753.13,669.09,669.30,730.11,740.66,733.59,728.22,727.68,737.66,709.20,691.88,624.77,699.05,734.27,743.37,737.69,738.70,498.96,739.22,693.42,706.10,722.58,706.88,689.62,684.97,635.13,672.54,701.92,707.31,735.85,746.98,752.07,710.26,748.78,743.17,730.34,712.26,690.42,700.77,736.10,677.70,680.59,735.03,722.78,690.89,660.01,699.49,680.45,655.32,706.84,701.47,718.31,716.69,683.47,683.43,676.08,695.66,707.87,697.88,713.41,739.89,736.16,734.95,746.00,745.18,729.71,721.29,539.24,669.66,738.03,732.50,735.74,693.87,656.57,626.70,636.96,659.92,630.07,610.93,452.03,701.46,717.79,722.23,727.11,720.19,668.53,687.68,679.38,689.55,661.32,703.69,,693.62,62.13,0.090,,,571.86,815.39,,243.53
855.23,857.57,854.00,854.82,849.13,837.13,847.11,846.81,848.96,852.18,854.78,766.36,852.53,842.08,808.57,792.63,810.50,838.66,713.11,766.01,755.87,802.45,811.34,822.41,822.98,823.30,828.08,828.38,829.84,830.39,807.00,854.35,828.16,873.83,870.34,857.89,856.46,800.63,839.70,770.90,859.19,869.90,869.27,861.48,855.28,852.37,277.63,379.36,801.93,835.96,751.55,753.32,789.23,830.40,838.59,835.06,791.39,769.69,821.91,818.13,821.94,822.58,874.69,882.41,880.97,793.41,783.66,812.14,862.81,857.05,847.89,850.59,859.81,840.24,841.50,852.00,850.62,856.11,865.67,859.72,859.38,729.19,864.08,837.66,828.21,834.02,823.11,837.24,791.65,771.34,811.30,811.09,824.01,863.05,874.59,885.16,856.06,874.78,849.10,848.30,846.61,827.18,851.94,859.69,793.36,846.06,853.61,830.04,802.24,768.87,843.64,814.46,828.66,814.06,830.60,835.87,834.19,810.86,815.28,761.19,799.04,824.63,809.74,822.57,868.56,863.54,865.25,880.50,876.23,854.14,845.42,620.99,795.54,862.85,868.46,859.56,840.39,817.32,800.30,791.29,780.67,756.26,815.37,708.45,798.22,835.19,843.36,847.01,840.29,830.65,809.84,822.15,815.00,791.02,807.65,,820.96,68.08,0.083,,,687.53,954.39,,266.86
869.07,907.11,903.98,904.50,899.79,898.44,895.14,850.41,897.89,900.91,904.85,905.51,899.23,898.15,897.95,899.19,878.32,886.04,748.28,870.07,826.80,869.82,853.59,872.04,834.34,865.02,874.56,843.97,876.79,872.00,837.38,898.56,904.42,920.79,905.90,915.32,919.06,861.42,896.39,837.99,907.09,915.29,921.36,910.14,908.37,880.81,271.99,690.16,738.69,886.29,879.56,823.86,829.42,862.27,886.27,883.95,849.30,882.86,868.92,868.48,869.66,853.11,0.00,938.59,929.54,877.73,888.13,866.65,895.78,903.60,900.43,897.35,905.40,901.02,884.83,904.82,899.26,901.11,911.60,904.35,904.81,862.10,909.17,891.23,884.55,891.15,888.62,886.23,860.71,804.04,863.34,862.51,843.63,912.30,923.57,931.66,912.36,921.57,922.69,898.50,908.91,888.34,903.50,905.63,839.26,889.13,902.07,884.43,861.59,843.18,888.94,868.82,881.19,878.73,880.16,882.15,884.53,868.88,866.49,839.15,837.88,864.30,856.04,880.52,917.90,918.03,914.91,932.53,924.13,902.01,893.49,823.76,891.19,910.28,915.89,907.05,900.65,883.44,887.04,874.25,829.53,834.79,541.65,846.83,834.24,889.64,889.71,892.09,886.16,886.73,824.98,867.08,860.20,861.87,878.27,,869.02,95.84,0.110,,,681.18,1056.86,,375.68
